GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,ABX001,ABX002,ABX003,ABX004,ABX005,ABX006,ABX007,ABX008,ABX009,ABX010,ABX011,ABX012,ABX013,ABX014,ABX015,ABX016,ABX017,ABX018,ABX019,ABX020,ABX021,ABX022,ABX023,ABX024,ABO001,ABO002,ABO003,ABO004,ABO005,ABO006,ABQ001,ABQ002
"G5101750","1830","Virginia","510","Southampton","1750","Southampton",1420,1178,801,594,198,2,1354,995,628,382,202,2,356,233,101,88,46,0,390,235,127,106,63,0,3191,3382,4193,3563,824,921,7756,1745
"G5101770","1830","Virginia","510","Spotsylvania","1770","Spotsylvania",1430,1179,668,496,247,5,1402,1170,726,505,222,3,95,93,53,54,33,7,112,98,63,53,34,2,3046,3338,4025,4028,335,362,8053,697
"G5101790","1830","Virginia","510","Stafford","1790","Stafford",811,572,412,254,145,1,697,571,335,233,133,0,95,64,41,23,25,0,73,57,45,41,21,0,2244,2469,2195,1969,248,237,4164,485
"G5101810","1830","Virginia","510","Surry","1810","Surry",480,515,322,304,135,0,555,444,252,240,129,2,151,126,52,43,32,0,149,147,66,62,38,0,1348,1517,1756,1622,404,462,3378,866
"G5101830","1830","Virginia","510","Sussex","1830","Sussex",1392,1180,747,577,217,1,1338,1060,584,446,192,2,142,119,62,60,36,0,166,131,82,46,22,0,1977,2141,4114,3622,419,447,7736,866
"G5101850","1830","Virginia","510","Tazewell","1850","Tazewell",166,125,54,41,6,0,150,150,80,36,12,0,3,3,2,0,0,0,4,3,3,0,0,0,2458,2453,392,428,8,10,820,18
"G5101855","1830","Virginia","510","Tyler","1855","Tyler",19,15,3,3,5,0,20,18,16,6,3,0,1,1,0,1,0,0,0,1,0,0,1,0,2036,1955,45,63,3,2,108,5
"G5101890","1830","Virginia","510","Warwick","1890","Warwick",136,128,99,66,30,3,142,116,79,68,42,1,4,5,2,3,1,0,6,3,2,1,0,0,314,319,462,448,15,12,910,27
"G5101910","1830","Virginia","510","Washington","1910","Washington",476,428,226,120,37,0,493,406,202,136,44,0,36,41,13,17,11,0,51,46,22,15,9,0,6357,6428,1287,1281,118,143,2568,261
"G5101930","1830","Virginia","510","Westmoreland","1930","Westmoreland",668,522,301,256,136,0,707,529,326,258,136,0,159,104,83,25,32,0,171,118,80,44,30,1,1853,1857,1883,1956,403,444,3839,847
"G5101953","1830","Virginia","510","Wood","1953","Wood",176,142,73,37,18,0,137,168,69,43,14,0,13,7,3,5,6,0,4,6,2,5,0,0,2833,2668,446,431,34,17,877,51
"G5101970","1830","Virginia","510","Wythe","1970","Wythe",371,370,183,91,27,0,400,357,175,83,37,0,16,29,6,3,3,0,18,23,9,6,4,0,5048,4904,1042,1052,57,60,2094,117
"G5101990","1830","Virginia","510","York","1990","York",412,325,236,190,81,0,414,380,240,206,113,1,125,67,50,38,23,0,86,116,53,41,28,0,1070,1059,1244,1354,303,324,2598,627
"G5107100","1830","Virginia","510","Norfolk City","7100","Norfolk City",500,435,296,247,100,1,557,624,442,372,176,6,122,84,71,52,27,0,119,125,134,104,88,2,2483,2647,1579,2177,356,572,3756,928
"G5107300","1830","Virginia","510","Petersburg City","7300","Petersburg City",382,389,245,245,95,2,374,445,309,252,112,0,271,236,132,117,55,0,302,328,286,199,105,1,1762,1678,1358,1492,811,1221,2850,2032
"G5107600","1830","Virginia","510","Richmond City","7600","Richmond City",713,1092,833,496,152,4,737,934,635,540,211,2,243,251,162,122,55,0,237,330,264,186,102,4,3982,3773,3290,3059,833,1123,6349,1956
